id,is_del,sort,crtd_at,uptd_at,dltd_at,is_active,tree_id,tree_level,tree_left,tree_right,is_leaf,t_path,name,sname,abbr,stcode,initials,pinyin,longitude,latitude,area_code,zip_code,mname,msname,extra,suffix,is_hot,is_r,is_m,is_d,creator,pid
01GSWGT6E8NVYKMX9YJMMPP5ZN,f,72,2023-03-03 15:17:07.037302+08,2023-03-03 15:17:07.037302+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT674E68279ME9C0K02MQ,徐汇区,徐汇,,310104,xh,xuhui,121.437523,31.179972,,200000,"上海市,徐汇区","上海,徐汇","",区,f,t,f,f,"",01GSWGT674E68279ME9C0K02MQ
01GSWGT6EBTADYXN81DMG40VAV,f,73,2023-03-03 15:17:07.03879+08,2023-03-03 15:17:07.03879+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT674E68279ME9C0K02MQ,长宁区,长宁,,310105,cn,changning,121.422203,31.218122,,200000,"上海市,长宁区","上海,长宁","",区,f,t,f,f,"",01GSWGT674E68279ME9C0K02MQ
01GSWGT6EDDTGBK8BQH8XRFBS5,f,74,2023-03-03 15:17:07.040041+08,2023-03-03 15:17:07.040041+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT674E68279ME9C0K02MQ,静安区,静安,,310106,ja,jingan,121.448227,31.229004,,200000,"上海市,静安区","上海,静安","",区,f,t,f,f,"",01GSWGT674E68279ME9C0K02MQ
01GSWGT6EH82BTX9SGX1C9MJZ8,f,75,2023-03-03 15:17:07.041215+08,2023-03-03 15:17:07.041215+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT674E68279ME9C0K02MQ,普陀区,普陀,,310107,pt,putuo,121.392502,31.241701,,200333,"上海市,普陀区","上海,普陀","",区,f,t,f,f,"",01GSWGT674E68279ME9C0K02MQ
01GSWGT6ENAJ2W48AHCVBYT3BE,f,77,2023-03-03 15:17:07.042276+08,2023-03-03 15:17:07.042277+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT674E68279ME9C0K02MQ,虹口区,虹口,,310109,hk,hongkou,121.491829,31.260969,,200000,"上海市,虹口区","上海,虹口","",区,f,t,f,f,"",01GSWGT674E68279ME9C0K02MQ
01GSWGT6EQQ9FKNW5B6498MT4Q,f,78,2023-03-03 15:17:07.043323+08,2023-03-03 15:17:07.043323+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT674E68279ME9C0K02MQ,杨浦区,杨浦,,310110,yp,yangpu,121.522797,31.270756,,200000,"上海市,杨浦区","上海,杨浦","",区,f,t,f,f,"",01GSWGT674E68279ME9C0K02MQ
01GSWGT6ETP52E5P4RXHD9WFA2,f,79,2023-03-03 15:17:07.04441+08,2023-03-03 15:17:07.04441+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT674E68279ME9C0K02MQ,闵行区,闵行,,310112,mx,minxing,121.375969,31.111658,,201100,"上海市,闵行区","上海,闵行","",区,f,t,f,f,"",01GSWGT674E68279ME9C0K02MQ
01GSWGT6EX6H93FMPR4W23BSBD,f,80,2023-03-03 15:17:07.045467+08,2023-03-03 15:17:07.045467+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT674E68279ME9C0K02MQ,宝山区,宝山,,310113,bs,baoshan,121.489937,31.398897,,201900,"上海市,宝山区","上海,宝山","",区,f,t,f,f,"",01GSWGT674E68279ME9C0K02MQ
01GSWGT6EZ69TWJ61S0B68CN9E,f,81,2023-03-03 15:17:07.046508+08,2023-03-03 15:17:07.046509+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT674E68279ME9C0K02MQ,嘉定区,嘉定,,310114,jd,jiading,121.250336,31.383524,,201800,"上海市,嘉定区","上海,嘉定","",区,f,t,f,f,"",01GSWGT674E68279ME9C0K02MQ
01GSWGT6F4PF96EG2K3GS0QGY0,f,82,2023-03-03 15:17:07.048049+08,2023-03-03 15:17:07.048049+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT674E68279ME9C0K02MQ,浦东新区,浦东新区,,310115,pdxq,pudongxinqu,121.567703,31.245945,,200120,"上海市,浦东新区","上海,浦东新区","","",f,t,f,f,"",01GSWGT674E68279ME9C0K02MQ
01GSWGT6F7W2VHZW9X221PBYNM,f,83,2023-03-03 15:17:07.049052+08,2023-03-03 15:17:07.049052+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT674E68279ME9C0K02MQ,金山区,金山,,310116,js,jinshan,121.330734,30.724697,,201500,"上海市,金山区","上海,金山","",区,f,t,f,f,"",01GSWGT674E68279ME9C0K02MQ
01GSWGT6F9WMYFQ2PVH13MVS8H,f,84,2023-03-03 15:17:07.050065+08,2023-03-03 15:17:07.050066+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT674E68279ME9C0K02MQ,松江区,松江,,310117,sj,songjiang,121.223541,31.03047,,201600,"上海市,松江区","上海,松江","",区,f,t,f,f,"",01GSWGT674E68279ME9C0K02MQ
01GSWGT6FCJZ6KESRH602M1NXE,f,85,2023-03-03 15:17:07.051109+08,2023-03-03 15:17:07.051109+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT674E68279ME9C0K02MQ,青浦区,青浦,,310118,qp,qingpu,121.113022,31.151209,,201700,"上海市,青浦区","上海,青浦","",区,f,t,f,f,"",01GSWGT674E68279ME9C0K02MQ
01GSWGT6FEY24PF96ZQGCFVMWY,f,86,2023-03-03 15:17:07.052677+08,2023-03-03 15:17:07.052677+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT674E68279ME9C0K02MQ,奉贤区,奉贤,,310120,fx,fengxian,121.458473,30.912344,,201400,"上海市,奉贤区","上海,奉贤","",区,f,t,f,f,"",01GSWGT674E68279ME9C0K02MQ
01GSWGT6FGSCNZRXBNBCXS97Y4,f,87,2023-03-03 15:17:07.054779+08,2023-03-03 15:17:07.054779+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT674E68279ME9C0K02MQ,崇明区,崇明,,310230,cm,chongming,121.397514,31.626945,,202150,"上海市,崇明区","上海,崇明","",区,f,t,f,f,"",01GSWGT674E68279ME9C0K02MQ
01GSWGT6FMD13WWCHRQRJ165RK,f,88,2023-03-03 15:17:07.056023+08,2023-03-03 15:17:07.056023+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,万州区,万州,,500101,wz,wanzhou,108.380249,30.807806,,404100,"重庆市,万州区","重庆,万州","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6FQ1Q475F8AQ4ZT207M,f,89,2023-03-03 15:17:07.057202+08,2023-03-03 15:17:07.057202+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,涪陵区,涪陵,,500102,fl,fuling,107.394905,29.703651,,408000,"重庆市,涪陵区","重庆,涪陵","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6FT7YSGVQ2267CZ6WRF,f,90,2023-03-03 15:17:07.058248+08,2023-03-03 15:17:07.058248+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,渝中区,渝中,,500103,yz,yuzhong,106.562881,29.556742,,400000,"重庆市,渝中区","重庆,渝中","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6FWCJKS92HPG5R2Q86X,f,91,2023-03-03 15:17:07.059263+08,2023-03-03 15:17:07.059263+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,大渡口区,大渡口,,500104,ddk,dadukou,106.48613,29.481003,,400000,"重庆市,大渡口区","重庆,大渡口","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6FZP6RYPNJSQDM5HRKY,f,92,2023-03-03 15:17:07.060316+08,2023-03-03 15:17:07.060316+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,江北区,江北,,500105,jb,jiangbei,106.532845,29.575352,,400000,"重庆市,江北区","重庆,江北","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6G1NFW1E3N8K24F3851,f,93,2023-03-03 15:17:07.061385+08,2023-03-03 15:17:07.061385+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,沙坪坝区,沙坪坝,,500106,spb,shapingba,106.454201,29.541224,,400000,"重庆市,沙坪坝区","重庆,沙坪坝","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6G5SFMG42F29QQYS70Y,f,94,2023-03-03 15:17:07.062434+08,2023-03-03 15:17:07.062434+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,九龙坡区,九龙坡,,500107,jlp,jiulongpo,106.480988,29.523491,,400000,"重庆市,九龙坡区","重庆,九龙坡","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6G8TGRFMAWR0BS94YXQ,f,95,2023-03-03 15:17:07.063498+08,2023-03-03 15:17:07.063498+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,南岸区,南岸,,500108,na,nanan,106.560814,29.523993,,400000,"重庆市,南岸区","重庆,南岸","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6GBX64J8SSPZ497T198,f,96,2023-03-03 15:17:07.064546+08,2023-03-03 15:17:07.064546+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,北碚区,北碚,,500109,bb,beibei,106.437866,29.82543,,400700,"重庆市,北碚区","重庆,北碚","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6GDDBRK4JH7S29PG4ZA,f,97,2023-03-03 15:17:07.066095+08,2023-03-03 15:17:07.066095+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,綦江区,綦江,,500110,qj,qijiang,106.651413,29.028091,,401420,"重庆市,綦江区","重庆,綦江","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6GG3MPT2DH73YEPP84M,f,98,2023-03-03 15:17:07.067338+08,2023-03-03 15:17:07.067338+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,大足区,大足,,500111,dz,dazu,105.715317,29.700499,,402360,"重庆市,大足区","重庆,大足","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6GMQ9Y3GTEM05CD89BV,f,99,2023-03-03 15:17:07.068369+08,2023-03-03 15:17:07.068369+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,渝北区,渝北,,500112,yb,yubei,106.512848,29.60145,,401120,"重庆市,渝北区","重庆,渝北","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6GR1WHFATDFSX9QZH37,f,100,2023-03-03 15:17:07.06946+08,2023-03-03 15:17:07.06946+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,巴南区,巴南,,500113,bn,banan,106.519424,29.381918,,401320,"重庆市,巴南区","重庆,巴南","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6GTQ8H6P1Y51ZJBNZET,f,101,2023-03-03 15:17:07.07121+08,2023-03-03 15:17:07.071211+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,黔江区,黔江,,500114,qj,qianjiang,108.782578,29.527548,,409000,"重庆市,黔江区","重庆,黔江","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6GXGJR6MH717VKVF6T7,f,102,2023-03-03 15:17:07.072459+08,2023-03-03 15:17:07.072459+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,长寿区,长寿,,500115,cs,changshou,107.074852,29.83367,,401220,"重庆市,长寿区","重庆,长寿","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6GZ2M9GT519WN8EZ0DV,f,103,2023-03-03 15:17:07.07367+08,2023-03-03 15:17:07.07367+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,江津区,江津,,500116,jj,jiangjin,106.253159,29.283386,,402260,"重庆市,江津区","重庆,江津","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6H2D4JGGTYC3QNXKWN6,f,104,2023-03-03 15:17:07.075438+08,2023-03-03 15:17:07.075438+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,合川区,合川,,500117,hc,hechuan,106.265556,29.990993,,401520,"重庆市,合川区","重庆,合川","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6H5R7TMDQVSXKZ6E79D,f,105,2023-03-03 15:17:07.076507+08,2023-03-03 15:17:07.076507+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,永川区,永川,,500118,yc,yongchuan,105.894714,29.348747,,402100,"重庆市,永川区","重庆,永川","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6H9ENCYJT7PMKQ5P04C,f,106,2023-03-03 15:17:07.07764+08,2023-03-03 15:17:07.07764+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,南川区,南川,,500119,nc,nanchuan,107.098152,29.156645,,408400,"重庆市,南川区","重庆,南川","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6HBZBBFVQXXFZ6YZYSG,f,107,2023-03-03 15:17:07.078749+08,2023-03-03 15:17:07.078749+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,潼南区,潼南,,500223,tn,tongnan,106.504959,29.533155,,402660,"重庆市,潼南区","重庆,潼南","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6HE66JTK50WX6A8GQS6,f,108,2023-03-03 15:17:07.079885+08,2023-03-03 15:17:07.079886+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,铜梁区,铜梁,,500151,tl,tongliang,106.504959,29.533155,,402560,"重庆市,铜梁区","重庆,铜梁","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6HG87ZH0KTJFXCJJ229,f,109,2023-03-03 15:17:07.080951+08,2023-03-03 15:17:07.080951+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,荣昌区,荣昌,,500226,rc,rongchang,106.504959,29.533155,,402460,"重庆市,荣昌区","重庆,荣昌","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6HKYVRG60D682FJZVFA,f,110,2023-03-03 15:17:07.0821+08,2023-03-03 15:17:07.0821+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,璧山区,璧山,,500120,bs,bishan,106.231125,29.59358,,402760,"重庆市,璧山区","重庆,璧山","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6HR7DRS407QQ0G4N6KS,f,111,2023-03-03 15:17:07.083239+08,2023-03-03 15:17:07.08324+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,梁平区,梁平,,500228,lp,liangping,107.800034,30.672167,,405200,"重庆市,梁平区","重庆,梁平","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6HTNVJHWG7N2CMRXA4N,f,112,2023-03-03 15:17:07.084332+08,2023-03-03 15:17:07.084332+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,城口县,城口,,500229,ck,chengkou,108.664902,31.946293,,405900,"重庆市,城口县","重庆,城口","",县,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6HYNPXZ5XCAF8HYS4K3,f,113,2023-03-03 15:17:07.085506+08,2023-03-03 15:17:07.085506+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,丰都县,丰都,,500230,fd,fengdou,107.732483,29.866425,,408200,"重庆市,丰都县","重庆,丰都","",县,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6J0MPF57TMJBVP5REAP,f,114,2023-03-03 15:17:07.087162+08,2023-03-03 15:17:07.087163+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,垫江县,垫江,,500231,dj,dianjiang,107.348694,30.330011,,408300,"重庆市,垫江县","重庆,垫江","",县,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6J3WQV706J1AVZ0XGP2,f,115,2023-03-03 15:17:07.089074+08,2023-03-03 15:17:07.089075+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,武隆区,武隆,,500232,wl,wulong,107.756546,29.323761,,408500,"重庆市,武隆区","重庆,武隆","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6J658PPS6CFDV7HD806,f,116,2023-03-03 15:17:07.090356+08,2023-03-03 15:17:07.090356+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,忠县,忠县,,500233,zx,zhongxian,108.037521,30.291536,,404300,"重庆市,忠县","重庆,忠县","","",f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6J9Q39XTRD6RFTWX3YR,f,117,2023-03-03 15:17:07.0917+08,2023-03-03 15:17:07.0917+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,开州区,开州,,500234,kz,kaizhou,0,0,,,"重庆市,开州区","重庆,开州","",区,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6JC8537EWJYQ1V56T9R,f,118,2023-03-03 15:17:07.092927+08,2023-03-03 15:17:07.092927+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,云阳县,云阳,,500235,yy,yunyang,108.697701,30.930529,,404500,"重庆市,云阳县","重庆,云阳","",县,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6JFA29BKDTNB0F63QAD,f,119,2023-03-03 15:17:07.094051+08,2023-03-03 15:17:07.094051+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,奉节县,奉节,,500236,fj,fengjie,109.465775,31.019966,,404600,"重庆市,奉节县","重庆,奉节","",县,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6JHKE94PZCQAC000XA9,f,120,2023-03-03 15:17:07.095218+08,2023-03-03 15:17:07.095219+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,巫山县,巫山,,500237,ws,wushan,109.878929,31.074842,,404700,"重庆市,巫山县","重庆,巫山","",县,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6JMXVXYH33NKQK05TFY,f,121,2023-03-03 15:17:07.096344+08,2023-03-03 15:17:07.096344+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,巫溪县,巫溪,,500238,wx,wuxi,109.628914,31.396599,,405800,"重庆市,巫溪县","重庆,巫溪","",县,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6JRE9YK2S9SCKBTZQDX,f,122,2023-03-03 15:17:07.097479+08,2023-03-03 15:17:07.097479+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,石柱自治县,石柱,,500240,sz,shizhu,108.11245,29.998529,,409100,"重庆市,石柱自治县","重庆,石柱",土家族,自治县,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6JWCJD1HVKW24S283KQ,f,123,2023-03-03 15:17:07.098622+08,2023-03-03 15:17:07.098623+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,秀山自治县,秀山,,500241,xs,xiushan,108.99604,28.444773,,409900,"重庆市,秀山自治县","重庆,秀山",土家族苗族,自治县,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6K05SCVFF7NXB2NXTSE,f,124,2023-03-03 15:17:07.099758+08,2023-03-03 15:17:07.099758+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,酉阳自治县,酉阳,,500242,yy,youyang,108.767204,28.839828,,409800,"重庆市,酉阳自治县","重庆,酉阳",土家族苗族,自治县,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6K36EZQV2E77FVG8F27,f,125,2023-03-03 15:17:07.100921+08,2023-03-03 15:17:07.100921+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT677GZN79KGXP4GSVPV7,彭水自治县,彭水,,500243,ps,pengshui,108.16655,29.293856,,409600,"重庆市,彭水自治县","重庆,彭水",苗族土家族,自治县,f,t,f,f,"",01GSWGT677GZN79KGXP4GSVPV7
01GSWGT6K6ENB9QG1JRYQ76W74,f,126,2023-03-03 15:17:07.102077+08,2023-03-03 15:17:07.102077+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67CCMJHNCDKYCN66TA2,石家庄市,石家庄,,130100,sjz,shijiazhuang,114.502464,38.045475,0311,050000,"河北省,石家庄市","河北,石家庄","",市,f,t,f,f,"",01GSWGT67CCMJHNCDKYCN66TA2
01GSWGT6KBDPSGXXSY5BZJRJDR,f,127,2023-03-03 15:17:07.103227+08,2023-03-03 15:17:07.103227+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67CCMJHNCDKYCN66TA2,唐山市,唐山,,130200,ts,tangshan,118.175392,39.635113,0315,063000,"河北省,唐山市","河北,唐山","",市,f,t,f,f,"",01GSWGT67CCMJHNCDKYCN66TA2
01GSWGT6KE49MZBS91EXW9HQYK,f,128,2023-03-03 15:17:07.105529+08,2023-03-03 15:17:07.105529+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67CCMJHNCDKYCN66TA2,秦皇岛市,秦皇岛,,130300,qhd,qinhuangdao,119.586578,39.942532,0335,066000,"河北省,秦皇岛市","河北,秦皇岛","",市,f,t,f,f,"",01GSWGT67CCMJHNCDKYCN66TA2
01GSWGT6KH1X0J5TJXAN6HVY7F,f,129,2023-03-03 15:17:07.107298+08,2023-03-03 15:17:07.107298+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67CCMJHNCDKYCN66TA2,邯郸市,邯郸,,130400,hd,handan,114.490685,36.612274,0310,056000,"河北省,邯郸市","河北,邯郸","",市,f,t,f,f,"",01GSWGT67CCMJHNCDKYCN66TA2
01GSWGT6KKH86TAGSZSDVWK723,f,130,2023-03-03 15:17:07.109012+08,2023-03-03 15:17:07.109012+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67CCMJHNCDKYCN66TA2,邢台市,邢台,,130500,xt,xingtai,114.50885,37.068199,0319,054000,"河北省,邢台市","河北,邢台","",市,f,t,f,f,"",01GSWGT67CCMJHNCDKYCN66TA2
01GSWGT6KP1GCSS0CZRH3YTEB8,f,131,2023-03-03 15:17:07.11039+08,2023-03-03 15:17:07.11039+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67CCMJHNCDKYCN66TA2,保定市,保定,,130600,bd,baoding,115.48233,38.867657,0312,071000,"河北省,保定市","河北,保定","",市,f,t,f,f,"",01GSWGT67CCMJHNCDKYCN66TA2
01GSWGT6KV8RBX4FT0CCR6EGRH,f,132,2023-03-03 15:17:07.111644+08,2023-03-03 15:17:07.111645+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67CCMJHNCDKYCN66TA2,张家口市,张家口,,130700,zjk,zhangjiakou,114.884094,40.811901,0313,075000,"河北省,张家口市","河北,张家口","",市,f,t,f,f,"",01GSWGT67CCMJHNCDKYCN66TA2
01GSWGT6KYG684R2F799WQ0JJB,f,133,2023-03-03 15:17:07.1128+08,2023-03-03 15:17:07.1128+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67CCMJHNCDKYCN66TA2,承德市,承德,,130800,cd,chengde,117.939156,40.976204,0314,067000,"河北省,承德市","河北,承德","",市,f,t,f,f,"",01GSWGT67CCMJHNCDKYCN66TA2
01GSWGT6M2432GWS2J0BRK1Y56,f,134,2023-03-03 15:17:07.114013+08,2023-03-03 15:17:07.114013+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67CCMJHNCDKYCN66TA2,沧州市,沧州,,130900,cz,cangzhou,116.85746,38.310581,0317,061000,"河北省,沧州市","河北,沧州","",市,f,t,f,f,"",01GSWGT67CCMJHNCDKYCN66TA2
01GSWGT6M4M55B4EZY0E4XZP6A,f,135,2023-03-03 15:17:07.115139+08,2023-03-03 15:17:07.11514+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67CCMJHNCDKYCN66TA2,廊坊市,廊坊,,131000,lf,langfang,116.704445,39.523926,0316,065000,"河北省,廊坊市","河北,廊坊","",市,f,t,f,f,"",01GSWGT67CCMJHNCDKYCN66TA2
01GSWGT6M8281C7W86FGT5TWKD,f,136,2023-03-03 15:17:07.11629+08,2023-03-03 15:17:07.11629+08,,t,1,3,3,4,t,01GSWGT66SN259NQ5DEVENTFDZ/01GSWGT67CCMJHNCDKYCN66TA2,衡水市,衡水,,131100,hs,hengshui,115.665993,37.735096,0318,053000,"河北省,衡水市","河北,衡水","",市,f,t,f,f,"",01GSWGT67CCMJHNCDKYCN66TA2
